handy	0.5
survive	0.5
i'll	0.48598130841121495
efforts	0.47368421052631576
affect	0.46153846153846156
achieve	0.45454545454545453
fall	0.44
insane	0.42857142857142855
recover	0.42857142857142855
everywhere	0.4166666666666667
rejected	0.4
performance	0.4
it’ll	0.4
judge	0.4
paranoia	0.4
idiot	0.4
skills	0.36363636363636365
will	0.361323155216285
filled	0.35714285714285715
able	0.3563218390804598
forget	0.35
workload	0.3333333333333333
hotel	0.3333333333333333
debt	0.3333333333333333
blow	0.3333333333333333
gathering	0.3333333333333333
wasted	0.3333333333333333
ruin	0.3333333333333333
friday	0.3333333333333333
evicted	0.3333333333333333
unit	0.3333333333333333
cognitive	0.3333333333333333
despise	0.3333333333333333
attachment	0.3333333333333333
bc	0.3333333333333333
easier	0.3333333333333333
ahead	0.3333333333333333
inpatient	0.3333333333333333
arrested	0.3333333333333333
choose	0.3333333333333333
appointments	0.3333333333333333
isolate	0.3333333333333333
happier	0.3333333333333333
useful	0.3333333333333333
review	0.3333333333333333
fool	0.3333333333333333
qualified	0.3333333333333333
tough	0.3333333333333333
challenging	0.3333333333333333
forgive	0.3333333333333333
bouts	0.3333333333333333
academic	0.3333333333333333
greater	0.3333333333333333
stops	0.3333333333333333
manipulate	0.3333333333333333
anal	0.3333333333333333
tormenting	0.3333333333333333
haunts	0.3333333333333333
worry	0.32
mess	0.3076923076923077
cope	0.3076923076923077
they'll	0.3
trip	0.2916666666666667
project	0.2894736842105263
boring	0.2857142857142857
waste	0.2857142857142857
she’ll	0.2857142857142857
plans	0.2777777777777778
goals	0.26666666666666666
fail	0.2571428571428571
responsibilities	0.25
checking	0.25
apartment	0.25
record	0.25
afraid	0.25
approve	0.25
ten	0.25
decent	0.25
prove	0.25
reaching	0.25
consume	0.25
psychotherapy	0.25
bills	0.25
socialize	0.25
engage	0.25
repeat	0.25
incompetent	0.25
breakup	0.25
stated	0.25
pressured	0.25
training	0.25
function	0.25
title	0.25
suggests	0.25
anyways	0.25
consumed	0.25
religion	0.25
psychotic	0.25
significant	0.25
self-harm	0.25
assignments	0.25
avoided	0.25
appreciate	0.23529411764705882
ashamed	0.23076923076923078
reach	0.23076923076923078
worried	0.22727272727272727
handle	0.225
short	0.2222222222222222
snap	0.2222222222222222
pay	0.21739130434782608
terrible	0.2037037037037037
lines	0.2
wasting	0.2
results	0.2
bringing	0.2
insurance	0.2
scholarship	0.2
someone’s	0.2
screams	0.2
homicidal	0.2
ruining	0.2
fat	0.2
complicated	0.2
grandparents	0.2
abandoned	0.2
peers	0.2
particular	0.2
kicked	0.2
hole	0.2
ball	0.2
hold	0.19230769230769232
die	0.19047619047619047
behind	0.18181818181818182
loss	0.18181818181818182
worrying	0.18181818181818182
they’ll	0.18181818181818182
progress	0.18181818181818182
presentation	0.17647058823529413
fear	0.17543859649122806
longer	0.17391304347826086
be	0.17377398720682302
stress	0.1724137931034483
practice	0.16666666666666666
impression	0.16666666666666666
unprofessional	0.16666666666666666
dr	0.16666666666666666
seizures	0.16666666666666666
commit	0.16666666666666666
passing	0.16666666666666666
deep	0.16666666666666666
destroyed	0.16666666666666666
free	0.16666666666666666
maintain	0.16666666666666666
scenarios	0.16666666666666666
isolated	0.16666666666666666
flight	0.16666666666666666
pressure	0.16666666666666666
class	0.16666666666666666
checked	0.16666666666666666
list	0.16666666666666666
introverted	0.16666666666666666
finished	0.16666666666666666
trauma	0.16666666666666666
scared	0.16129032258064516
attention	0.16
future	0.16
better	0.15853658536585366
panic	0.15625
interview	0.15384615384615385
worthless	0.15384615384615385
intense	0.15384615384615385
happen	0.15151515151515152
everyone	0.14893617021276595
stupid	0.14814814814814814
mistakes	0.14285714285714285
unprepared	0.14285714285714285
interest	0.14285714285714285
awful	0.14285714285714285
ignored	0.14285714285714285
ruined	0.14285714285714285
beating	0.14285714285714285
bottom	0.14285714285714285
concentrate	0.14285714285714285
psychologist	0.14285714285714285
quit	0.14285714285714285
motivation	0.14285714285714285
smoking	0.14285714285714285
fully	0.14285714285714285
accident	0.14285714285714285
asks	0.14285714285714285
difficult	0.14285714285714285
claims	0.14285714285714285
socially	0.14285714285714285
useless	0.14285714285714285
plus	0.14285714285714285
regret	0.14285714285714285
going	0.140625
i’ll	0.13953488372093023
finish	0.13953488372093023
matter	0.1388888888888889
end	0.13636363636363635
sick	0.13636363636363635
stuck	0.13636363636363635
dreams	0.13513513513513514
something	0.1318181818181818
too	0.13076923076923078
laugh	0.13043478260869565
case	0.13043478260869565
leave	0.12962962962962962
never	0.12903225806451613
ideas	0.125
difference	0.125
points	0.125
topics	0.125
comfort	0.125
lived	0.125
medical	0.125
enjoying	0.125
sessions	0.125
beat	0.125
breaking	0.125
falling	0.125
huge	0.125
exam	0.125
drop	0.125
court	0.125
breakdown	0.125
hope	0.125
developing	0.125
dates	0.125
sign	0.125
shut	0.125
reasons	0.125
lose	0.12121212121212122
enjoy	0.12121212121212122
complete	0.12121212121212122
fix	0.12
it's	0.12
get	0.11940298507462686
writing	0.11764705882352941
make	0.11560693641618497
let	0.11475409836065574
way	0.11428571428571428
world	0.11363636363636363
answers	0.1111111111111111
afford	0.1111111111111111
health	0.1111111111111111
convince	0.1111111111111111
desperate	0.1111111111111111
may	0.1111111111111111
teenager	0.1111111111111111
store	0.1111111111111111
interested	0.1111111111111111
bother	0.1111111111111111
shot	0.1111111111111111
sharing	0.1111111111111111
hard	0.10989010989010989
alone	0.10909090909090909
least	0.10714285714285714
worse	0.10526315789473684
frustrated	0.10526315789473684
no	0.10367892976588629
growing	0.1
arguments	0.1
anybody	0.1
doctor	0.1
lie	0.1
eat	0.1
yesterday	0.1
police	0.1
cant	0.1
push	0.1
killed	0.1
shape	0.1
based	0.1
attitude	0.1
somehow	0.1
return	0.1
lead	0.1
sadness	0.1
anywhere	0.1
top	0.1
drink	0.1
cares	0.1
describe	0.1
